game,stage,currentTarget,currentDistractors,timeSinceStart,choiceButton,choiceItem,date
0,-1,,_,19553,,NextRound,6/3/2016, 1:02:46 PM
0,0,,_,41287,,NextRound,6/3/2016, 1:03:08 PM
0,1,5,5_6_7,57095,2,7,6/3/2016, 1:03:24 PM
0,2,,_,79102,,NextRound,6/3/2016, 1:03:46 PM
0,3,3,3_6_0,94245,0,3,6/3/2016, 1:04:01 PM
0,4,,_,123556,,NextRound,6/3/2016, 1:04:30 PM
0,5,2,7_2_3,144171,1,2,6/3/2016, 1:04:51 PM
0,6,,_,168299,,NextRound,6/3/2016, 1:05:15 PM
0,7,1,1_0_3,191570,0,1,6/3/2016, 1:05:38 PM
0,8,,_,210313,,NextRound,6/3/2016, 1:05:57 PM
0,9,6,7_6_2,236408,2,2,6/3/2016, 1:06:23 PM
0,10,,_,266902,,NextRound,6/3/2016, 1:06:54 PM
0,11,7,4_7_2,278759,1,7,6/3/2016, 1:07:05 PM
0,12,,_,292598,,NextRound,6/3/2016, 1:07:19 PM
0,13,4,1_2_4,308077,2,4,6/3/2016, 1:07:35 PM
0,14,,_,330796,,NextRound,6/3/2016, 1:07:57 PM
0,15,0,5_3_0,344532,2,0,6/3/2016, 1:08:11 PM
1,-1,,_,347747,,NextRound,6/3/2016, 1:08:14 PM
1,0,,_,366219,,NextRound,6/3/2016, 1:08:33 PM
1,1,7,4_7_2,376179,1,7,6/3/2016, 1:08:43 PM
1,2,,_,388450,,NextRound,6/3/2016, 1:08:55 PM
1,3,6,7_6_2,408209,1,6,6/3/2016, 1:09:15 PM
1,4,,_,438825,,NextRound,6/3/2016, 1:09:45 PM
1,5,1,1_0_3,454007,0,1,6/3/2016, 1:10:01 PM
1,6,,_,467631,,NextRound,6/3/2016, 1:10:14 PM
1,7,2,7_2_3,481807,1,2,6/3/2016, 1:10:28 PM
1,8,,_,509157,,NextRound,6/3/2016, 1:10:56 PM
1,9,5,5_6_7,534524,1,6,6/3/2016, 1:11:21 PM
1,10,,_,549172,,NextRound,6/3/2016, 1:11:36 PM
1,11,3,3_6_0,557331,0,3,6/3/2016, 1:11:44 PM
1,12,,_,565115,,NextRound,6/3/2016, 1:11:52 PM
1,13,4,1_2_4,580154,2,4,6/3/2016, 1:12:07 PM
1,14,,_,592425,,NextRound,6/3/2016, 1:12:19 PM
1,15,0,5_3_0,600033,2,0,6/3/2016, 1:12:27 PM
2,-1,,_,602841,,NextRound,6/3/2016, 1:12:29 PM
2,0,,_,630088,,NextRound,6/3/2016, 1:12:57 PM
2,1,2,7_2_3,639599,1,2,6/3/2016, 1:13:06 PM
2,2,,_,657287,,NextRound,6/3/2016, 1:13:24 PM
2,3,0,5_3_0,665126,2,0,6/3/2016, 1:13:32 PM
2,4,,_,675199,,NextRound,6/3/2016, 1:13:42 PM
2,5,3,3_6_0,681822,0,3,6/3/2016, 1:13:48 PM
2,6,,_,690109,,NextRound,6/3/2016, 1:13:57 PM
2,7,7,4_7_2,699133,1,7,6/3/2016, 1:14:06 PM
2,8,,_,722045,,NextRound,6/3/2016, 1:14:29 PM
2,9,1,1_0_3,735900,0,1,6/3/2016, 1:14:43 PM
2,10,,_,745475,,NextRound,6/3/2016, 1:14:52 PM
2,11,6,7_6_2,762891,1,6,6/3/2016, 1:15:10 PM
2,12,,_,771075,,NextRound,6/3/2016, 1:15:18 PM
2,13,5,5_6_7,782074,2,7,6/3/2016, 1:15:29 PM
2,14,,_,795049,,NextRound,6/3/2016, 1:15:42 PM
2,15,4,1_2_4,808145,2,4,6/3/2016, 1:15:55 PM
3,-1,,_,810649,,NextRound,6/3/2016, 1:15:57 PM
3,0,,_,832168,,NextRound,6/3/2016, 1:16:19 PM
3,1,0,5_3_0,838528,2,0,6/3/2016, 1:16:25 PM
3,2,,_,849608,,NextRound,6/3/2016, 1:16:36 PM
3,3,7,4_7_2,856799,1,7,6/3/2016, 1:16:43 PM
3,4,,_,870983,,NextRound,6/3/2016, 1:16:58 PM
3,5,3,3_6_0,877310,0,3,6/3/2016, 1:17:04 PM
3,6,,_,900261,,NextRound,6/3/2016, 1:17:27 PM
3,7,1,1_0_3,911981,0,1,6/3/2016, 1:17:39 PM
3,8,,_,913613,,NextRound,6/3/2016, 1:17:40 PM
PrevRound
3,8,,_,961724,,NextRound,6/3/2016, 1:18:28 PM
3,9,4,1_2_4,969691,2,4,6/3/2016, 1:18:36 PM
3,10,,_,980163,,NextRound,6/3/2016, 1:18:47 PM
3,11,2,7_2_3,988042,1,2,6/3/2016, 1:18:55 PM
3,12,,_,1001826,,NextRound,6/3/2016, 1:19:08 PM
3,13,5,5_6_7,1010985,2,7,6/3/2016, 1:19:18 PM
3,14,,_,1018969,,NextRound,6/3/2016, 1:19:26 PM
3,15,6,7_6_2,1032416,1,6,6/3/2016, 1:19:39 PM
