game,stage,currentTarget,currentDistractors,timeSinceStart,choiceButton,choiceItem,date
0,-1,,_,50696,,NextRound,5/18/2016, 1:00:17 PM
0,0,,_,64302,,NextRound,5/18/2016, 1:00:31 PM
0,1,5,5_6_7,109588,2,7,5/18/2016, 1:01:16 PM
0,2,,_,125059,,NextRound,5/18/2016, 1:01:31 PM
0,3,3,3_6_0,140419,0,3,5/18/2016, 1:01:47 PM
0,4,,_,168034,,NextRound,5/18/2016, 1:02:14 PM
0,5,2,7_2_3,184729,1,2,5/18/2016, 1:02:31 PM
0,6,,_,198128,,NextRound,5/18/2016, 1:02:44 PM
0,7,1,1_0_3,213984,0,1,5/18/2016, 1:03:00 PM
0,8,,_,234408,,NextRound,5/18/2016, 1:03:21 PM
0,9,6,7_6_2,242591,1,6,5/18/2016, 1:03:29 PM
0,10,,_,256782,,NextRound,5/18/2016, 1:03:43 PM
0,11,7,4_7_2,266181,1,7,5/18/2016, 1:03:53 PM
0,12,,_,278406,,NextRound,5/18/2016, 1:04:05 PM
0,13,4,1_2_4,284245,2,4,5/18/2016, 1:04:11 PM
0,14,,_,303541,,NextRound,5/18/2016, 1:04:30 PM
0,15,0,5_3_0,309973,2,0,5/18/2016, 1:04:36 PM
1,-1,,_,315996,,NextRound,5/18/2016, 1:04:42 PM
1,0,,_,325108,,NextRound,5/18/2016, 1:04:51 PM
1,1,7,4_7_2,331459,1,7,5/18/2016, 1:04:58 PM
1,2,,_,349483,,NextRound,5/18/2016, 1:05:16 PM
1,3,6,7_6_2,367898,1,6,5/18/2016, 1:05:34 PM
1,4,,_,382442,,NextRound,5/18/2016, 1:05:49 PM
1,5,1,1_0_3,389385,0,1,5/18/2016, 1:05:56 PM
1,6,,_,397761,,NextRound,5/18/2016, 1:06:04 PM
1,7,2,7_2_3,404601,1,2,5/18/2016, 1:06:11 PM
1,8,,_,429256,,NextRound,5/18/2016, 1:06:36 PM
1,9,5,5_6_7,436439,0,5,5/18/2016, 1:06:43 PM
1,10,,_,443543,,NextRound,5/18/2016, 1:06:50 PM
1,11,3,3_6_0,450367,0,3,5/18/2016, 1:06:57 PM
1,12,,_,456031,,NextRound,5/18/2016, 1:07:02 PM
1,13,4,1_2_4,463174,2,4,5/18/2016, 1:07:10 PM
1,14,,_,475309,,NextRound,5/18/2016, 1:07:22 PM
1,15,0,5_3_0,480318,2,0,5/18/2016, 1:07:27 PM
2,-1,,_,485582,,NextRound,5/18/2016, 1:07:32 PM
2,0,,_,494277,,NextRound,5/18/2016, 1:07:41 PM
2,1,2,7_2_3,499933,1,2,5/18/2016, 1:07:46 PM
2,2,,_,507341,,NextRound,5/18/2016, 1:07:54 PM
2,3,0,5_3_0,520820,2,0,5/18/2016, 1:08:07 PM
2,4,,_,530276,,NextRound,5/18/2016, 1:08:17 PM
2,5,3,3_6_0,537715,0,3,5/18/2016, 1:08:24 PM
2,6,,_,552123,,NextRound,5/18/2016, 1:08:38 PM
2,7,7,4_7_2,561083,1,7,5/18/2016, 1:08:47 PM
2,8,,_,575410,,NextRound,5/18/2016, 1:09:02 PM
2,9,1,1_0_3,578594,0,1,5/18/2016, 1:09:05 PM
2,10,,_,589034,,NextRound,5/18/2016, 1:09:15 PM
2,11,6,7_6_2,605297,1,6,5/18/2016, 1:09:32 PM
2,12,,_,611680,,NextRound,5/18/2016, 1:09:38 PM
2,13,5,5_6_7,622552,0,5,5/18/2016, 1:09:49 PM
2,14,,_,630280,,NextRound,5/18/2016, 1:09:57 PM
2,15,4,1_2_4,636976,2,4,5/18/2016, 1:10:03 PM
3,-1,,_,641999,,NextRound,5/18/2016, 1:10:08 PM
3,0,,_,649415,,NextRound,5/18/2016, 1:10:16 PM
3,1,0,5_3_0,654847,2,0,5/18/2016, 1:10:21 PM
3,2,,_,661647,,NextRound,5/18/2016, 1:10:28 PM
3,3,7,4_7_2,667399,1,7,5/18/2016, 1:10:34 PM
3,4,,_,677070,,NextRound,5/18/2016, 1:10:43 PM
3,5,3,3_6_0,682349,0,3,5/18/2016, 1:10:49 PM
3,6,,_,690510,,NextRound,5/18/2016, 1:10:57 PM
3,7,1,1_0_3,695277,0,1,5/18/2016, 1:11:02 PM
3,8,,_,701805,,NextRound,5/18/2016, 1:11:08 PM
3,9,4,1_2_4,707533,2,4,5/18/2016, 1:11:14 PM
3,10,,_,714253,,NextRound,5/18/2016, 1:11:21 PM
3,11,2,7_2_3,720997,1,2,5/18/2016, 1:11:27 PM
3,12,,_,727780,,NextRound,5/18/2016, 1:11:34 PM
3,13,5,5_6_7,736019,1,6,5/18/2016, 1:11:42 PM
3,14,,_,742804,,NextRound,5/18/2016, 1:11:49 PM
3,15,6,7_6_2,748859,1,6,5/18/2016, 1:11:55 PM
